navi_usage/hours,radio_usage/hours,ac_usage/hours,drive_time/hours,number_occupants,driver_age,call_time/hours,trips_num,speed,target,cooling/hours,id,body_style_A-Class,body_style_AMG GT,body_style_B-Class,body_style_CLA,body_style_CLS,body_style_E-Class,body_style_GLA/GLB,body_style_GLC,body_style_GLE,body_style_GLS,class_Convertible,class_Coupé,class_Hatch,class_MPV,class_SUC,class_SUV,class_Sedan,class_Shooting Brake,class_Wagon,country_AU,country_CA,country_JP,country_KR,country_MX,country_NZ,country_TW,country_US
5.9332,10.6647,5.1502,29.3228,2,57,0.3645,39.0,76.97,0,5.1555,21b9df68-2584-4e01-898c-eb73340e2e1f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.8998,7.0812,3.3887,25.9455,2,60,1.2783,38.0,78.69,0,3.5527,19dc4501-367e-4344-971f-20adc9e6d137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12.6098,9.6275,5.5817,28.391,2,40,0.6495,51.0,91.6,1,5.854,26aa4513-ddb9-4724-b067-850fb7751182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.6971,10.9328,9.4885,29.5585,3,38,1.2718,34.0,83.77,1,9.5293,bb9153af-afc8-42d0-8ed7-2c316d8299c3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.7617,2.4525,0.5971,20.6667,2,63,0.7959,50.0,72.18,1,0.8624,4019fa06-b46f-485d-aaf2-e5375bb8f6e1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12.2486,9.6511,6.314,28.4126,2,43,1.2217,48.0,82.56,1,6.3296,794c6261-1a4f-4767-9895-d3cb6d66d269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.5778,14.1582,5.2789,32.2461,2,49,1.2816,51.0,86.05,1,5.4181,c995f77c-7c97-43e7-8b11-db4ebb10467d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6.7443,6.2665,8.9204,25.1067,2,37,2.0184,32.0,79.68,1,9.1247,f5fd5950-9514-4c14-a72b-2a59d521d768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.9237,20.6871,5.6888,37.0486,1,61,0.0,47.0,67.62,1,5.7309,566600d7-14b1-42d9-8af3-3f5d42a0841a,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.3494,8.1453,8.6156,26.9974,2,46,0.0,34.0,68.56,1,8.8515,e467d8fb-aff6-4ef6-a372-90db4bd63ec8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0523,11.6433,3.8185,30.1731,1,59,0.1725,46.0,77.18,1,3.9428,b81f3f33-5ab4-4c1d-a623-b93db553b49e,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.572,3.4938,6.2102,21.9806,1,49,0.2206,34.0,64.89,1,6.4948,a56d627b-1beb-4279-b60b-50d98ccb94a4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.8551,16.1663,13.6054,33.8023,2,41,0.0,31.0,68.3,0,13.6293,7a6db4c9-014f-4dee-91a2-1df660665835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.8362,6.398,8.0337,25.2442,2,39,1.9712,35.0,80.4,1,8.2433,76ea3a77-985f-40b5-8e67-f85a32bfc9aa,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.5092,3.7278,3.0154,22.2638,2,58,0.0,44.0,66.67,1,3.1932,2aa50968-280e-4e36-89e9-60ffa12c6cee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11.0373,15.1113,10.4967,32.9947,2,42,0.6495,35.0,80.99,1,10.7442,90c88cc2-a49e-4141-b944-d6c8f89baf42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7.1756,3.1808,5.1587,21.5953,2,42,2.0745,41.0,78.53,1,5.4302,8057f16f-a254-4285-8794-334c457f7941,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.4348,12.8292,13.9829,31.1694,2,24,3.421,31.0,91.48,1,13.989,8514ec57-2675-44d5-83a9-1808672e9485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.7847,3.4471,5.1222,21.9236,2,41,1.6138,46.0,76.98,1,5.1588,b5aef838-5ca8-4c7a-a20f-ab384f28b7b6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.0107,13.1532,6.1927,31.4356,2,37,3.9473,57.0,97.14,1,6.3837,ec671b6f-af4f-461f-bda5-728e22a9e318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.4973,15.1753,2.5709,33.0443,1,52,1.7809,53.0,93.24,1,2.6408,0a5e46dd-e03a-4b98-8ad1-499702db71b1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.1591,4.2169,3.4763,22.8427,1,57,0.0,42.0,67.11,1,3.7364,12278c25-a502-44dd-b32a-482358b19d12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.1714,12.3253,7.2738,30.7504,2,42,1.6274,45.0,86.49,1,7.3955,22a563ac-371c-42d5-be65-009faca10323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24.6215,8.0912,39.6425,1,54,0.0,46.0,74.82,1,8.182,44db64a9-9605-45a7-8247-a89b520b24e1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.4325,22.6377,12.6031,38.3582,1,48,0.0,25.0,74.49,0,12.6296,49faf172-1319-468c-a3a4-9bc1e3a00217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1706,0.6505,4.71,18.1308,2,44,0.2955,42.0,62.06,1,4.9684,efdb5d68-e02f-4870-ad54-cc3c1bb3f24d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0,4.8915,4.4242,23.615,1,49,1.5699,50.0,75.67,1,4.6424,5d12dd92-976d-4f16-aa36-1c59fd3a39a4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.7191,24.4604,14.8848,39.5398,2,33,0.3462,36.0,88.49,0,15.1017,c75ded65-9b4b-42e1-96d8-9d4e234d435e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.2916,6.9313,7.6756,25.7934,2,46,0.936,32.0,75.26,1,7.839,2389540f-b830-4b23-87cf-40f298d254c3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.0102,9.0991,6.1297,27.903,1,50,0.0,42.0,70.97,1,6.1345,7a4e1746-d61c-47b0-afbf-098f6a643920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.011,17.5093,8.5749,34.801,2,54,0.0,31.0,68.64,1,8.8429,088065a3-f628-4cf5-97f1-9bb979415018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11.2521,6.9965,6.5506,25.8597,2,40,2.1159,44.0,83.6,0,6.8185,dc23b6f9-7585-446a-8d6d-2abac8f83196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4.6727,3.3559,5.5936,21.8118,2,38,1.8791,49.0,76.97,0,5.6907,841cb011-5c75-4493-ad53-ce32636d2add,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.4909,0.4191,3.6833,17.7742,2,39,4.2511,45.0,83.69,1,3.7963,c26cb572-5ec0-46da-abfe-d3796c0816c7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.6492,11.6415,5.5944,30.1716,2,47,0.7487,54.0,80.97,1,5.6927,9aff3a95-e2cf-4798-af84-835c03ac9a34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,24.3964,7.8806,39.499,2,58,0.0,44.0,69.08,1,8.1788,99e378f9-ec9a-4b28-9380-4bbdccd537f0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.1427,8.7067,6.4891,27.5345,1,50,0.294,41.0,73.42,1,6.5031,3cd5b6d3-2887-4e4b-be57-957c211a02a1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10.477,15.6449,10.9875,33.4058,2,38,1.1678,37.0,85.95,0,11.1955,a6bbe009-e07d-4953-acdc-0b4a525508c8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.8075,16.6434,11.4298,34.1607,2,42,0.0,33.0,78.56,1,11.5437,816840dd-92f1-4612-8e7b-cdb7042f478e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12.9492,9.027,5.0912,27.8357,2,42,2.9155,52.0,90.1,1,5.2084,7513d65e-e1d0-45d8-ba98-8867612ce0d4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.2774,14.0024,15.1677,32.1219,3,37,0.0,23.0,67.81,1,15.3882,71ae8b43-a266-4efc-aaae-011f8305ac91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.1779,19.6737,0.0,36.3482,2,53,1.2902,69.0,95.83,1,0.2837,08366081-328a-49cf-9975-df14c439bca0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0702,2.9109,8.0914,21.2566,3,40,0.7493,28.0,66.93,1,8.2034,42149813-13ee-4d72-b9a4-ad708b80253f,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0549,5.1039,5.7527,23.8522,2,37,3.8427,54.0,85.8,1,5.8838,a7dceaee-97db-45d0-8553-de5a53cb89d1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6043,6.6949,6.1072,25.5516,2,45,1.6959,47.0,78.38,1,6.2876,257e1abb-bd12-4e91-96b3-a277c6a3ccea,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.3237,18.3312,7.9138,35.3971,2,44,1.1872,44.0,90.08,1,7.9289,3e5c0674-dc46-412d-8e46-5890b619505c,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0943,0.1024,2.4486,17.2722,2,52,0.7661,46.0,66.02,0,2.6508,d99761e4-24bc-4f93-8f50-0961a1365e8c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.0052,13.6623,9.3013,31.849,2,39,0.6495,43.0,82.87,0,9.3496,be3d4aed-7c68-4bbd-b9db-35dcb677ef91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18.3978,12.3927,4.4802,30.8068,2,46,3.2431,47.0,95.69,1,4.7629,ef96d21a-e690-4008-850b-f7e5c93fcf77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.8782,13.3188,3.0276,31.5707,1,53,1.2588,52.0,87.65,1,3.1812,9ddc6b7b-2494-4ac1-a551-8d0fa3bf895f,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.7074,11.4543,3.6692,30.0109,2,61,0.2172,46.0,76.44,1,3.9374,951e3d5f-43dc-4b0a-96f5-ba9dac491806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9.0065,9.2219,5.5368,28.0173,1,54,0.0,41.0,71.31,1,5.678,d2e752c1-8618-4f4b-8f8c-144bfe08abc2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3897,6.508,3.9757,25.3586,2,52,1.0558,41.0,79.07,1,4.2613,f69e984b-b691-4f5c-b771-30b4a8be9f5e,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.9458,7.686,4.0599,26.5491,2,52,0.6111,48.0,77.14,1,4.2441,b4103162-3e90-45e7-a756-b4cdc3c9bf42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.2228,5.1491,2.4654,23.9024,2,51,0.6495,56.0,79.59,1,2.4881,54f916e4-f490-4463-9164-22d13b119d15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12.0401,19.4947,7.4762,36.2229,1,51,0.0,43.0,77.23,0,7.7173,aa49d4ab-35a9-47c9-b118-bc7d494a6fe6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.4283,11.5468,11.7137,30.0904,2,43,0.0,22.0,71.79,0,11.9321,e1b90744-1300-4623-a941-b5af78b45702,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.5328,7.5878,6.1623,26.4521,2,38,4.2306,52.0,90.76,0,6.2638,2ce77c30-87f3-4e42-a6d0-fce9a9a5c3ec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.9856,2.5719,3.6085,20.8222,1,58,0.5437,28.0,69.69,0,3.7162,910e31be-aa8d-4716-9e01-767b1c1dfd67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,1.4475,3.6813,19.3002,1,51,0.3461,46.0,64.2,1,3.8536,3c4366c2-cb23-4e8f-a406-6333b22dad95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.4873,4.1957,3.8538,22.818,2,49,1.1016,44.0,76.42,1,3.9294,abd88e5f-4867-4377-936c-ef4e3e95159a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7.0071,19.9277,14.1414,36.5251,2,43,0.0,28.0,70.12,1,14.1874,4d209a1d-e99a-4404-8a64-165507ebc728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10.0064,16.272,7.3617,33.882,2,45,0.087,49.0,81.62,1,7.4142,65cb6dec-11b7-4f06-ba5b-acc316d77d98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,4.4473,2.1353,23.1098,2,56,0.7415,59.0,71.95,1,2.1389,befdf222-b38d-4aee-a633-92a0d1c72dd4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.0156,10.8634,3.7444,29.4977,1,52,0.6246,52.0,81.64,1,3.8811,08fbbf1e-d49c-480a-b6e4-9bf118311497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0444,0.9485,3.606,18.5781,2,53,0.6414,35.0,66.2,1,3.8609,8c300b0d-e046-433c-9774-f511009e70a6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5.3933,10.2179,8.1695,28.9255,2,46,0.0,42.0,69.59,1,8.2167,ad32a0a3-00ee-464f-8306-0daf1491e66b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.2741,8.7173,9.1975,27.5445,2,44,0.1902,34.0,71.57,1,9.4214,0c3afedc-6e77-4684-8c2c-71a848164f18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.975,10.6573,10.1332,29.3163,2,41,0.7265,30.0,78.11,1,10.3074,368a114a-fc50-4035-8cff-0e33210c6d1e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.8079,12.0682,6.5622,30.5342,2,44,2.699,43.0,90.99,1,6.5796,235a55a1-fbe4-4a18-a7ab-bca999d1525d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.2914,19.9832,7.5066,36.5636,1,50,0.0,51.0,74.72,0,7.748,4e586e54-ae5d-4789-9eaf-b148c8db08b3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.49,14.1303,12.8938,32.2239,2,47,0.6495,22.0,63.95,0,13.1579,bf86cd0d-2785-4ba4-ae64-a3db56acec6e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.2976,4.97,6.7094,23.703,2,43,1.3945,36.0,76.03,1,6.8167,b029aa2f-de4c-413c-93c6-23e13199a8dc,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.4994,6.7598,8.2648,25.6182,3,37,0.6495,36.0,84.4,1,8.381,16c94a71-532e-4465-a5c4-9f0771973e71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.4092,11.2017,6.4739,29.7927,2,52,0.0,40.0,74.94,0,6.6804,7eefaf4c-d25a-4f18-bd1b-e21283f2bd59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11.4378,7.9062,8.7672,26.765,2,33,0.6495,38.0,89.98,1,9.0547,7ee76c41-ff37-481e-ae10-eb718709e761,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.8253,13.7143,10.2082,31.8909,2,32,3.0115,47.0,91.45,0,10.2537,d682ab82-1696-41b5-8d81-ea573b71fb5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.983,17.1394,6.4704,34.529,2,45,0.1286,55.0,83.2,1,6.4846,38b99b93-1d4e-4756-9e60-97f806354a60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.8872,4.8643,7.0406,23.5844,2,47,0.3896,31.0,69.04,0,7.3271,7f95d625-ffff-4e32-9c65-5450e0930e38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.148,8.417,8.0347,27.2588,2,45,0.8205,34.0,76.52,1,8.1609,4f933211-a4bf-4675-9fc9-60383146e656,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.7996,8.1696,6.6507,27.0209,2,53,0.0,34.0,69.37,1,6.9387,f21bf0ee-f636-45d3-8cfb-cb5a823cb335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.5232,17.0817,7.1542,34.4864,1,48,0.6495,48.0,81.12,0,7.242,778e3139-15fb-4bbe-8214-e0f67a6ba5f4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.339,4.4956,0.753,23.1653,2,53,2.0933,63.0,83.35,1,0.8902,cd2d7f6d-8c5c-4bea-b4b3-c39b786792b1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.74,8.0989,5.5422,26.9525,2,48,1.0604,43.0,79.18,1,5.6977,9a9cc587-3c14-44c9-9e83-34d80ef24293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13.7945,14.2616,4.8593,32.3282,2,46,2.6909,51.0,94.22,1,4.9786,2e9b8505-f85e-4cda-a133-537b207ed9d9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.5449,7.8616,4.4831,26.7215,2,56,0.0,45.0,68.04,1,4.6392,7a4ad50a-1c3e-40fd-8bf7-572b53e556ab,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.4956,19.2711,11.4594,36.0658,2,50,0.0,29.0,68.56,1,11.6933,4c2fd7fb-33b6-4aba-acc3-1c5e1f885db0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.1273,5.8089,10.5697,24.6215,2,35,0.2349,33.0,66.68,1,10.8141,93552887-33cc-45ab-9a14-8a1f5410a859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0573,9.2635,5.6789,28.0558,1,56,0.0,45.0,64.09,1,5.8503,247b138d-8ab7-404e-83e2-961e606047f9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.7318,10.0723,7.6061,28.7947,2,42,2.552,41.0,86.47,1,7.6957,2e6cf1ad-616b-4cef-ad54-fc40b3134eb4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1147,3.5529,4.0373,22.0526,2,53,0.5314,45.0,68.75,1,4.1728,a02e13db-cf36-4e40-b091-d3e4ab89b4da,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10.843,12.5691,8.8724,30.9539,2,44,0.7003,35.0,81.03,1,9.1551,2a220c5f-239a-40cb-8533-03d8e222bdce,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0889,22.1558,10.3415,38.0392,2,43,0.0,44.0,82.01,0,10.5704,9cea7d1f-d2c8-45c2-b8bd-c63514610628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.3566,4.1383,6.7002,22.7508,1,49,0.0,31.0,60.99,1,6.8047,4872eeab-70ef-4066-98dc-8cdbe165c38b,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.9275,7.3532,4.1096,26.2188,2,62,0.0,38.0,66.03,1,4.3464,6b39fbd1-326f-4b0d-b9f4-6ccbd2a00867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1.2831,3.9185,19.0659,2,47,0.8443,52.0,66.1,1,3.9888,77a4b664-d87a-4b07-a7a5-f6d653cf724b,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.2725,14.1492,4.6267,32.2389,1,55,0.0,47.0,79.3,1,4.771,b72b98aa-d465-4608-b4b9-4bf7b9e03256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.2993,7.7114,7.8789,26.574,2,38,2.7304,39.0,85.33,1,8.1277,835c4c9e-f283-45c6-b508-e346c085a9a5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.1194,10.5464,11.2771,29.2182,2,43,0.0,32.0,63.32,0,11.5729,195d44fe-a2ec-48d2-ad0e-aae9aff261a3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.2609,7.3606,7.1133,26.2262,2,43,0.8421,44.0,75.57,1,7.3691,1c47ef3c-457d-456e-8fd8-36891a8a072b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4.3806,9.705,7.9363,28.4618,2,42,2.3417,40.0,84.72,1,8.0582,24bf402a-0fd1-4962-898d-50d81f845899,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1294,13.1755,4.4188,31.4538,2,63,0.0,49.0,61.14,0,4.4375,8bd25672-be3e-4165-9f70-ae83effc8513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.32,13.8875,9.2355,32.03,2,53,0.0,32.0,66.42,1,9.4064,f9946fd1-0721-40fd-8ff0-492f47948296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.1234,21.7833,5.7983,37.7906,2,50,0.6495,57.0,79.63,0,5.9063,1fa8f224-ad5c-4bed-9b69-434ebfb84568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11.299,9.4688,6.3456,28.2454,2,43,2.1364,44.0,86.25,1,6.4179,20bc6559-882d-4a02-a1b4-1444d77ff0c9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.5764,11.0224,8.2793,29.6368,2,46,0.0,39.0,72.87,1,8.3871,337ebc62-7df6-4a9b-812e-3a5c5037587e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.1478,13.8555,2.4448,32.0043,2,56,0.2452,56.0,82.24,1,2.5512,6bb34dd8-dea6-4b79-84d5-0e755f15d272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.0784,13.8927,15.2286,32.0342,2,18,0.8557,46.0,81.85,1,15.3243,e2718572-c01c-4683-9e36-3d08a4d8a5a7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.0805,10.3018,7.298,29.0006,2,50,0.0,39.0,72.9,1,7.4008,8fa9bd4c-401d-4ab9-9598-ac4dcc110d92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,1.3909,14.4015,2,55,0.7645,40.0,64.14,1,1.4427,e9371b70-94a1-4c0a-a1d1-0285eca3ff3d,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
